,DBN,year,Q1_funding_sources,Q2_label,Q3_label,Unnamed,school_name,grade,category,number_tested,mean_scale_score,level_1,level_1_1,level_2,level_2_1,level_3,level_3_1,level_4,level_4_1,level_3_4,level_3_4_1
166,06M187,2017,1,insufficient,same,06M187All Grades2017All Students,P.S./I.S. 187 HUDSON CLIFFS,All Grades,All Students,450,314.8688965,88.0,19.55555534,141.0,31.33333397,119.0,26.44444466,102.0,22.66666603,221.0,49.11111069
167,06M189,2017,1,insufficient,same,06M189All Grades2017All Students,P.S. 189,All Grades,All Students,430,287.2674561,193.0,44.883720399999994,139.0,32.3255806,75.0,17.441860199999997,23.0,5.3488373760000005,98.0,22.790697100000003
168,06M192,2017,1,insufficient,decreased,06M192All Grades2017All Students,P.S. 192 JACOB H. SCHIFF,All Grades,All Students,124,300.4354858,37.0,29.83870888,42.0,33.87096786,30.0,24.1935482,15.0,12.0967741,45.0,36.29032135
169,06M209,2017,3,insufficient,same,06M209All Grades2017All Students,HAMILTON GRANGE MIDDLE SCHOOL,All Grades,All Students,233,292.4635315,92.0,39.48497772,91.0,39.05579376,37.0,15.87982845,13.0,5.579399109,50.0,21.45922661
170,06M210,2017,2,sufficient,same,06M210All Grades2017All Students,P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR C,All Grades,All Students,262,306.93511960000006,61.0,23.28244209,108.0,41.22137451,60.0,22.90076256,33.0,12.59541988,93.0,35.49618149
171,06M278,2017,4,insufficient,decreased,06M278All Grades2017All Students,PAULA HEDBAVNY SCHOOL,All Grades,All Students,316,314.93038939999997,50.0,15.82278442,121.0,38.2911377,76.0,24.05063248,69.0,21.8354435,145.0,45.88607407
172,06M293,2017,0,insufficient,same,06M293All Grades2017All Students,CITY COLLEGE ACADEMY OF THE ARTS,All Grades,All Students,198,300.474762,58.0,29.2929287,81.0,40.90909195,47.0,23.73737335,12.0,6.060606002999999,59.0,29.79797935
173,06M311,2017,1,insufficient,same,06M311All Grades2017All Students,AMISTAD DUAL LANGUAGE SCHOOL,All Grades,All Students,257,296.9066162,94.0,36.57587433,97.0,37.74319077,46.0,17.89883232,20.0,7.782101153999999,66.0,25.680933
174,06M314,2017,2,insufficient,same,06M314All Grades2017All Students,MUSCOTA,All Grades,All Students,109,328.4678955,10.0,9.174311637999999,24.0,22.01834869,29.0,26.60550499,46.0,42.20183563,75.0,68.80734253
175,06M319,2017,1,insufficient,decreased,06M319All Grades2017All Students,M.S. 319 - MARIA TERESA,All Grades,All Students,351,295.2706604,135.0,38.46154022,134.0,38.17663956,65.0,18.51851845,17.0,4.843304634,82.0,23.36182404
176,06M322,2017,2,insufficient,same,06M322All Grades2017All Students,MIDDLE SCHOOL 322,All Grades,All Students,305,287.7737732,144.0,47.21311569,100.0,32.78688431,44.0,14.42622948,17.0,5.573770522999999,61.0,20.0
177,06M324,2017,2,insufficient,same,06M324All Grades2017All Students,M.S. 324 - PATRIA MIRABAL,All Grades,All Students,358,291.67877200000004,143.0,39.94413376,149.0,41.62011337,55.0,15.36312866,11.0,3.072625637,66.0,18.43575478
178,06M328,2017,2,insufficient,same,06M328All Grades2017All Students,COMMUNITY MATH & SCIENCE PREP,All Grades,All Students,232,265.9870605,171.0,73.70689392,47.0,20.25862122,11.0,4.7413792610000005,3.0,1.2931034559999999,14.0,6.034482956000001
179,07X369,2017,1,insufficient,same,07X369All Grades2017All Students,YOUNG LEADERS ELEMENTARY SCHOOL,All Grades,All Students,106,273.6603699,59.0,55.6603775,37.0,34.90565872,10.0,9.433961867999999,0.0,0.0,10.0,9.433961867999999
180,06M348,2017,3,insufficient,decreased,06M348All Grades2017All Students,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,All Grades,All Students,216,282.5925903,113.0,52.31481552,74.0,34.25925827,28.0,12.9629631,1.0,0.4629629552,29.0,13.42592621
181,06M349,2017,0,insufficient,increased,06M349All Grades2017All Students,HARBOR HEIGHTS,All Grades,All Students,162,277.54321289999996,96.0,59.25925827,44.0,27.16049385,19.0,11.72839546,3.0,1.851851821,22.0,13.58024693
182,06M368,2017,2,insufficient,increased,06M368All Grades2017All Students,HAMILTON HEIGHTS SCHOOL,All Grades,All Students,57,278.1929932,32.0,56.14035034,19.0,33.33333206,5.0,8.771929741000001,1.0,1.7543859480000001,6.0,10.52631569
183,06M513,2017,3,sufficient,same,06M513All Grades2017All Students,CASTLE BRIDGE SCHOOL,All Grades,All Students,16,328.8125,3.0,18.75,3.0,18.75,3.0,18.75,7.0,43.75,10.0,62.5
184,06M528,2017,4,sufficient,same,06M528All Grades2017All Students,I.S. 528 BEA FULLER RODGERS SCHOOL,All Grades,All Students,160,288.13125610000003,73.0,45.625,56.0,35.0,26.0,16.25,5.0,3.125,31.0,19.375
185,07X001,2017,1,sufficient,same,07X001All Grades2017All Students,P.S. 001 COURTLANDT SCHOOL,All Grades,All Students,290,270.7999878,189.0,65.17241669,70.0,24.13793182,28.0,9.655172347999999,3.0,1.034482718,31.0,10.689655300000002
186,07X005,2017,1,insufficient,same,07X005All Grades2017All Students,P.S. 5 PORT MORRIS,All Grades,All Students,437,284.1029663,215.0,49.19908524,162.0,37.07093811,40.0,9.153318405,20.0,4.576659203,60.0,13.72997665
187,07X018,2017,0,sufficient,increased,07X018All Grades2017All Students,P.S. 018 JOHN PETER ZENGER,All Grades,All Students,263,283.2623596,140.0,53.23193741,60.0,22.81368828,42.0,15.9695816,21.0,7.984790802000001,63.0,23.95437241
188,07X025,2017,0,insufficient,increased,07X025All Grades2017All Students,P.S. 025 BILINGUAL SCHOOL,All Grades,All Students,180,292.65554810000003,73.0,40.55555725,57.0,31.66666603,34.0,18.88888931,16.0,8.888889313,50.0,27.77777863
190,07X029,2017,2,sufficient,same,07X029All Grades2017All Students,P.S./M.S. 029 MELROSE SCHOOL,All Grades,All Students,394,271.92132569999995,258.0,65.48223114,98.0,24.87309647,30.0,7.61421299,8.0,2.030456781,38.0,9.644670486
191,07X030,2017,1,insufficient,same,07X030All Grades2017All Students,P.S. 030 WILTON,All Grades,All Students,274,281.7262878,143.0,52.18978119,78.0,28.46715355,38.0,13.86861324,15.0,5.4744524960000005,53.0,19.34306526
192,07X179,2017,1,sufficient,same,07X179All Grades2017All Students,P.S. 179,All Grades,All Students,147,289.91156010000003,66.0,44.89796066,51.0,34.69387817,19.0,12.92516994,11.0,7.482993126,30.0,20.40816307
193,07X031,2017,1,sufficient,same,07X031All Grades2017All Students,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,All Grades,All Students,393,267.59796140000003,274.0,69.7201004,79.0,20.10178185,27.0,6.870229244,13.0,3.307888031,40.0,10.1781168
194,07X043,2017,1,insufficient,decreased,07X043All Grades2017All Students,P.S. 043 JONAS BRONCK,All Grades,All Students,231,297.07791139999995,78.0,33.76623535,82.0,35.49783707,49.0,21.21212196,22.0,9.523809433,71.0,30.735931400000002
195,07X049,2017,2,insufficient,increased,07X049All Grades2017All Students,P.S. 049 WILLIS AVENUE,All Grades,All Students,274,307.8029175,67.0,24.4525547,99.0,36.1313858,56.0,20.43795586,52.0,18.97810173,108.0,39.41605759
196,07X065,2017,0,sufficient,increased,07X065All Grades2017All Students,P.S. 065 MOTHER HALE ACADEMY,All Grades,All Students,163,292.65029910000004,57.0,34.96932602,76.0,46.62576675,26.0,15.9509201,4.0,2.4539878369999997,30.0,18.40490723
197,07X151,2017,0,sufficient,increased,07X151All Grades2017All Students,J.H.S. 151 LOU GEHRIG,All Grades,All Students,223,261.39462280000004,172.0,77.13004303,42.0,18.83408165,8.0,3.5874438289999997,1.0,0.4484304786,9.0,4.035874367
198,07X154,2017,2,sufficient,increased,07X154All Grades2017All Students,P.S. 154 JONATHAN D. HYATT,All Grades,All Students,175,292.7314148,69.0,39.42856979,60.0,34.285713200000004,33.0,18.8571434,13.0,7.428571224,46.0,26.2857151
199,07X157,2017,0,insufficient,same,07X157All Grades2017All Students,P.S. 157 GROVE HILL,All Grades,All Students,287,290.56793210000006,121.0,42.16027832,108.0,37.63066101,46.0,16.02787399,12.0,4.181184769,58.0,20.20905876
200,07X161,2017,1,insufficient,decreased,07X161All Grades2017All Students,P.S. 161 JUAN PONCE DE LEON SCHOOL,All Grades,All Students,175,289.8971558,75.0,42.8571434,53.0,30.2857151,34.0,19.4285717,13.0,7.428571224,47.0,26.8571434
201,07X221,2017,2,insufficient,same,07X221All Grades2017All Students,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,All Grades,All Students,274,294.1642456,109.0,39.78102112,112.0,40.87591171,34.0,12.40875912,19.0,6.934306622,53.0,19.34306526
202,07X223,2017,2,insufficient,same,07X223All Grades2017All Students,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X,All Grades,All Students,280,305.4249878,74.0,26.4285717,95.0,33.92856979,81.0,28.9285717,30.0,10.71428585,111.0,39.6428566
203,07X224,2017,2,insufficient,same,07X224All Grades2017All Students,P.S./I.S. 224,All Grades,All Students,364,266.1978149,265.0,72.80220032,84.0,23.07692337,14.0,3.846153736,1.0,0.27472528820000003,15.0,4.1208791730000005
