DBN,School Name_x,Year_x,% Level 3+4_x,Full Time_x,School Name_y,Year_y,% Level 3+4_y,Full Time_y
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,3.6,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,5.7,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,3.6,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,20.0,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,3.6,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,25.0,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,3.6,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,5.6,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,3.6,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,15.8,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,0.0,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,14.3,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,0.0,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,5.7,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,0.0,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,20.0,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,0.0,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,25.0,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,0.0,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,5.6,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,0.0,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,15.8,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,8.1,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,14.3,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,8.1,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,5.7,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,8.1,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,20.0,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,8.1,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,25.0,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,8.1,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,5.6,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,8.1,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,15.8,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,7.5,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,14.3,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,7.5,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,5.7,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,7.5,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,20.0,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,7.5,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,25.0,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,7.5,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,5.6,1.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,2017,7.5,0.0,FAIRMONT NEIGHBORHOOD SCHOOL,2018,15.8,1.0
15K001,P.S. 001 THE BERGEN,2017,40.1,0.0,P.S. 001 THE BERGEN,2018,40.2,1.0
15K001,P.S. 001 THE BERGEN,2017,40.1,0.0,P.S. 001 THE BERGEN,2018,33.5,1.0
15K001,P.S. 001 THE BERGEN,2017,40.1,0.0,P.S. 001 THE BERGEN,2018,19.2,1.0
15K001,P.S. 001 THE BERGEN,2017,40.1,0.0,P.S. 001 THE BERGEN,2018,36.0,1.0
15K001,P.S. 001 THE BERGEN,2017,40.1,0.0,P.S. 001 THE BERGEN,2018,38.7,1.0
15K001,P.S. 001 THE BERGEN,2017,40.1,0.0,P.S. 001 THE BERGEN,2018,29.1,1.0
15K001,P.S. 001 THE BERGEN,2017,33.2,0.0,P.S. 001 THE BERGEN,2018,40.2,1.0
15K001,P.S. 001 THE BERGEN,2017,33.2,0.0,P.S. 001 THE BERGEN,2018,33.5,1.0
15K001,P.S. 001 THE BERGEN,2017,33.2,0.0,P.S. 001 THE BERGEN,2018,19.2,1.0
15K001,P.S. 001 THE BERGEN,2017,33.2,0.0,P.S. 001 THE BERGEN,2018,36.0,1.0
15K001,P.S. 001 THE BERGEN,2017,33.2,0.0,P.S. 001 THE BERGEN,2018,38.7,1.0
15K001,P.S. 001 THE BERGEN,2017,33.2,0.0,P.S. 001 THE BERGEN,2018,29.1,1.0
15K001,P.S. 001 THE BERGEN,2017,22.2,0.0,P.S. 001 THE BERGEN,2018,40.2,1.0
15K001,P.S. 001 THE BERGEN,2017,22.2,0.0,P.S. 001 THE BERGEN,2018,33.5,1.0
15K001,P.S. 001 THE BERGEN,2017,22.2,0.0,P.S. 001 THE BERGEN,2018,19.2,1.0
15K001,P.S. 001 THE BERGEN,2017,22.2,0.0,P.S. 001 THE BERGEN,2018,36.0,1.0
15K001,P.S. 001 THE BERGEN,2017,22.2,0.0,P.S. 001 THE BERGEN,2018,38.7,1.0
15K001,P.S. 001 THE BERGEN,2017,22.2,0.0,P.S. 001 THE BERGEN,2018,29.1,1.0
15K001,P.S. 001 THE BERGEN,2017,40.0,0.0,P.S. 001 THE BERGEN,2018,40.2,1.0
15K001,P.S. 001 THE BERGEN,2017,40.0,0.0,P.S. 001 THE BERGEN,2018,33.5,1.0
15K001,P.S. 001 THE BERGEN,2017,40.0,0.0,P.S. 001 THE BERGEN,2018,19.2,1.0
15K001,P.S. 001 THE BERGEN,2017,40.0,0.0,P.S. 001 THE BERGEN,2018,36.0,1.0
15K001,P.S. 001 THE BERGEN,2017,40.0,0.0,P.S. 001 THE BERGEN,2018,38.7,1.0
15K001,P.S. 001 THE BERGEN,2017,40.0,0.0,P.S. 001 THE BERGEN,2018,29.1,1.0
15K001,P.S. 001 THE BERGEN,2017,23.7,0.0,P.S. 001 THE BERGEN,2018,40.2,1.0
15K001,P.S. 001 THE BERGEN,2017,23.7,0.0,P.S. 001 THE BERGEN,2018,33.5,1.0
15K001,P.S. 001 THE BERGEN,2017,23.7,0.0,P.S. 001 THE BERGEN,2018,19.2,1.0
15K001,P.S. 001 THE BERGEN,2017,23.7,0.0,P.S. 001 THE BERGEN,2018,36.0,1.0
15K001,P.S. 001 THE BERGEN,2017,23.7,0.0,P.S. 001 THE BERGEN,2018,38.7,1.0
15K001,P.S. 001 THE BERGEN,2017,23.7,0.0,P.S. 001 THE BERGEN,2018,29.1,1.0
15K001,P.S. 001 THE BERGEN,2017,26.6,0.0,P.S. 001 THE BERGEN,2018,40.2,1.0
15K001,P.S. 001 THE BERGEN,2017,26.6,0.0,P.S. 001 THE BERGEN,2018,33.5,1.0
15K001,P.S. 001 THE BERGEN,2017,26.6,0.0,P.S. 001 THE BERGEN,2018,19.2,1.0
15K001,P.S. 001 THE BERGEN,2017,26.6,0.0,P.S. 001 THE BERGEN,2018,36.0,1.0
15K001,P.S. 001 THE BERGEN,2017,26.6,0.0,P.S. 001 THE BERGEN,2018,38.7,1.0
15K001,P.S. 001 THE BERGEN,2017,26.6,0.0,P.S. 001 THE BERGEN,2018,29.1,1.0
15K130,P.S. 130 THE PARKSIDE,2017,48.4,0.0,P.S. 130 THE PARKSIDE,2018,65.1,1.0
15K130,P.S. 130 THE PARKSIDE,2017,48.4,0.0,P.S. 130 THE PARKSIDE,2018,54.3,1.0
15K130,P.S. 130 THE PARKSIDE,2017,48.4,0.0,P.S. 130 THE PARKSIDE,2018,53.4,1.0
15K130,P.S. 130 THE PARKSIDE,2017,48.4,0.0,P.S. 130 THE PARKSIDE,2018,67.6,1.0
15K130,P.S. 130 THE PARKSIDE,2017,48.4,0.0,P.S. 130 THE PARKSIDE,2018,49.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,48.4,0.0,P.S. 130 THE PARKSIDE,2018,70.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,50.5,0.0,P.S. 130 THE PARKSIDE,2018,65.1,1.0
15K130,P.S. 130 THE PARKSIDE,2017,50.5,0.0,P.S. 130 THE PARKSIDE,2018,54.3,1.0
15K130,P.S. 130 THE PARKSIDE,2017,50.5,0.0,P.S. 130 THE PARKSIDE,2018,53.4,1.0
15K130,P.S. 130 THE PARKSIDE,2017,50.5,0.0,P.S. 130 THE PARKSIDE,2018,67.6,1.0
15K130,P.S. 130 THE PARKSIDE,2017,50.5,0.0,P.S. 130 THE PARKSIDE,2018,49.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,50.5,0.0,P.S. 130 THE PARKSIDE,2018,70.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,42.9,0.0,P.S. 130 THE PARKSIDE,2018,65.1,1.0
15K130,P.S. 130 THE PARKSIDE,2017,42.9,0.0,P.S. 130 THE PARKSIDE,2018,54.3,1.0
15K130,P.S. 130 THE PARKSIDE,2017,42.9,0.0,P.S. 130 THE PARKSIDE,2018,53.4,1.0
15K130,P.S. 130 THE PARKSIDE,2017,42.9,0.0,P.S. 130 THE PARKSIDE,2018,67.6,1.0
15K130,P.S. 130 THE PARKSIDE,2017,42.9,0.0,P.S. 130 THE PARKSIDE,2018,49.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,42.9,0.0,P.S. 130 THE PARKSIDE,2018,70.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,49.0,0.0,P.S. 130 THE PARKSIDE,2018,65.1,1.0
15K130,P.S. 130 THE PARKSIDE,2017,49.0,0.0,P.S. 130 THE PARKSIDE,2018,54.3,1.0
15K130,P.S. 130 THE PARKSIDE,2017,49.0,0.0,P.S. 130 THE PARKSIDE,2018,53.4,1.0
15K130,P.S. 130 THE PARKSIDE,2017,49.0,0.0,P.S. 130 THE PARKSIDE,2018,67.6,1.0
15K130,P.S. 130 THE PARKSIDE,2017,49.0,0.0,P.S. 130 THE PARKSIDE,2018,49.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,49.0,0.0,P.S. 130 THE PARKSIDE,2018,70.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,41.8,0.0,P.S. 130 THE PARKSIDE,2018,65.1,1.0
15K130,P.S. 130 THE PARKSIDE,2017,41.8,0.0,P.S. 130 THE PARKSIDE,2018,54.3,1.0
15K130,P.S. 130 THE PARKSIDE,2017,41.8,0.0,P.S. 130 THE PARKSIDE,2018,53.4,1.0
15K130,P.S. 130 THE PARKSIDE,2017,41.8,0.0,P.S. 130 THE PARKSIDE,2018,67.6,1.0
15K130,P.S. 130 THE PARKSIDE,2017,41.8,0.0,P.S. 130 THE PARKSIDE,2018,49.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,41.8,0.0,P.S. 130 THE PARKSIDE,2018,70.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,60.2,0.0,P.S. 130 THE PARKSIDE,2018,65.1,1.0
15K130,P.S. 130 THE PARKSIDE,2017,60.2,0.0,P.S. 130 THE PARKSIDE,2018,54.3,1.0
15K130,P.S. 130 THE PARKSIDE,2017,60.2,0.0,P.S. 130 THE PARKSIDE,2018,53.4,1.0
15K130,P.S. 130 THE PARKSIDE,2017,60.2,0.0,P.S. 130 THE PARKSIDE,2018,67.6,1.0
15K130,P.S. 130 THE PARKSIDE,2017,60.2,0.0,P.S. 130 THE PARKSIDE,2018,49.0,1.0
15K130,P.S. 130 THE PARKSIDE,2017,60.2,0.0,P.S. 130 THE PARKSIDE,2018,70.0,1.0
19K065,P.S. 065,2017,55.2,0.0,P.S. 065,2018,58.1,1.0
19K065,P.S. 065,2017,55.2,0.0,P.S. 065,2018,70.2,1.0
19K065,P.S. 065,2017,55.2,0.0,P.S. 065,2018,50.5,1.0
19K065,P.S. 065,2017,55.2,0.0,P.S. 065,2018,62.9,1.0
19K065,P.S. 065,2017,55.2,0.0,P.S. 065,2018,62.0,1.0
19K065,P.S. 065,2017,55.2,0.0,P.S. 065,2018,56.9,1.0
19K065,P.S. 065,2017,50.5,0.0,P.S. 065,2018,58.1,1.0
19K065,P.S. 065,2017,50.5,0.0,P.S. 065,2018,70.2,1.0
19K065,P.S. 065,2017,50.5,0.0,P.S. 065,2018,50.5,1.0
19K065,P.S. 065,2017,50.5,0.0,P.S. 065,2018,62.9,1.0
19K065,P.S. 065,2017,50.5,0.0,P.S. 065,2018,62.0,1.0
19K065,P.S. 065,2017,50.5,0.0,P.S. 065,2018,56.9,1.0
19K065,P.S. 065,2017,35.2,0.0,P.S. 065,2018,58.1,1.0
19K065,P.S. 065,2017,35.2,0.0,P.S. 065,2018,70.2,1.0
19K065,P.S. 065,2017,35.2,0.0,P.S. 065,2018,50.5,1.0
19K065,P.S. 065,2017,35.2,0.0,P.S. 065,2018,62.9,1.0
19K065,P.S. 065,2017,35.2,0.0,P.S. 065,2018,62.0,1.0
19K065,P.S. 065,2017,35.2,0.0,P.S. 065,2018,56.9,1.0
19K065,P.S. 065,2017,59.7,0.0,P.S. 065,2018,58.1,1.0
19K065,P.S. 065,2017,59.7,0.0,P.S. 065,2018,70.2,1.0
19K065,P.S. 065,2017,59.7,0.0,P.S. 065,2018,50.5,1.0
19K065,P.S. 065,2017,59.7,0.0,P.S. 065,2018,62.9,1.0
19K065,P.S. 065,2017,59.7,0.0,P.S. 065,2018,62.0,1.0
19K065,P.S. 065,2017,59.7,0.0,P.S. 065,2018,56.9,1.0
19K065,P.S. 065,2017,45.1,0.0,P.S. 065,2018,58.1,1.0
19K065,P.S. 065,2017,45.1,0.0,P.S. 065,2018,70.2,1.0
19K065,P.S. 065,2017,45.1,0.0,P.S. 065,2018,50.5,1.0
19K065,P.S. 065,2017,45.1,0.0,P.S. 065,2018,62.9,1.0
19K065,P.S. 065,2017,45.1,0.0,P.S. 065,2018,62.0,1.0
19K065,P.S. 065,2017,45.1,0.0,P.S. 065,2018,56.9,1.0
19K065,P.S. 065,2017,40.7,0.0,P.S. 065,2018,58.1,1.0
19K065,P.S. 065,2017,40.7,0.0,P.S. 065,2018,70.2,1.0
19K065,P.S. 065,2017,40.7,0.0,P.S. 065,2018,50.5,1.0
19K065,P.S. 065,2017,40.7,0.0,P.S. 065,2018,62.9,1.0
19K065,P.S. 065,2017,40.7,0.0,P.S. 065,2018,62.0,1.0
19K065,P.S. 065,2017,40.7,0.0,P.S. 065,2018,56.9,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,15.8,0.0,EAST NEW YORK FAMILY ACADEMY,2018,57.1,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,15.8,0.0,EAST NEW YORK FAMILY ACADEMY,2018,32.4,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,15.8,0.0,EAST NEW YORK FAMILY ACADEMY,2018,26.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,15.8,0.0,EAST NEW YORK FAMILY ACADEMY,2018,48.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,15.8,0.0,EAST NEW YORK FAMILY ACADEMY,2018,27.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,15.8,0.0,EAST NEW YORK FAMILY ACADEMY,2018,20.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,35.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,57.1,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,35.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,32.4,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,35.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,26.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,35.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,48.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,35.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,27.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,35.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,20.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,65.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,57.1,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,65.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,32.4,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,65.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,26.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,65.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,48.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,65.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,27.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,65.3,0.0,EAST NEW YORK FAMILY ACADEMY,2018,20.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,22.1,0.0,EAST NEW YORK FAMILY ACADEMY,2018,57.1,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,22.1,0.0,EAST NEW YORK FAMILY ACADEMY,2018,32.4,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,22.1,0.0,EAST NEW YORK FAMILY ACADEMY,2018,26.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,22.1,0.0,EAST NEW YORK FAMILY ACADEMY,2018,48.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,22.1,0.0,EAST NEW YORK FAMILY ACADEMY,2018,27.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,22.1,0.0,EAST NEW YORK FAMILY ACADEMY,2018,20.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,20.9,0.0,EAST NEW YORK FAMILY ACADEMY,2018,57.1,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,20.9,0.0,EAST NEW YORK FAMILY ACADEMY,2018,32.4,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,20.9,0.0,EAST NEW YORK FAMILY ACADEMY,2018,26.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,20.9,0.0,EAST NEW YORK FAMILY ACADEMY,2018,48.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,20.9,0.0,EAST NEW YORK FAMILY ACADEMY,2018,27.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,20.9,0.0,EAST NEW YORK FAMILY ACADEMY,2018,20.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,44.0,0.0,EAST NEW YORK FAMILY ACADEMY,2018,57.1,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,44.0,0.0,EAST NEW YORK FAMILY ACADEMY,2018,32.4,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,44.0,0.0,EAST NEW YORK FAMILY ACADEMY,2018,26.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,44.0,0.0,EAST NEW YORK FAMILY ACADEMY,2018,48.6,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,44.0,0.0,EAST NEW YORK FAMILY ACADEMY,2018,27.5,1.0
19K409,EAST NEW YORK FAMILY ACADEMY,2017,44.0,0.0,EAST NEW YORK FAMILY ACADEMY,2018,20.5,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,46.0,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,63.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,46.0,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.3,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,46.0,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,71.8,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,46.0,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,45.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,46.0,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.4,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,46.0,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,47.2,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,58.6,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,63.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,58.6,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.3,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,58.6,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,71.8,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,58.6,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,45.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,58.6,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.4,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,58.6,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,47.2,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,59.2,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,63.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,59.2,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.3,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,59.2,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,71.8,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,59.2,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,45.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,59.2,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.4,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,59.2,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,47.2,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,49.3,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,63.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,49.3,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.3,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,49.3,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,71.8,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,49.3,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,45.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,49.3,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.4,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,49.3,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,47.2,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,53.8,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,63.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,53.8,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.3,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,53.8,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,71.8,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,53.8,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,45.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,53.8,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.4,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,53.8,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,47.2,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,41.4,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,63.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,41.4,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.3,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,41.4,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,71.8,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,41.4,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,45.7,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,41.4,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,55.4,1.0
24Q005,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2017,41.4,0.0,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,2018,47.2,1.0
26Q098,P.S. 098 THE DOUGLASTON SCHOOL,2017,81.8,0.0,P.S. 098 THE DOUGLASTON SCHOOL,2018,97.2,1.0
26Q098,P.S. 098 THE DOUGLASTON SCHOOL,2017,81.8,0.0,P.S. 098 THE DOUGLASTON SCHOOL,2018,76.5,1.0
26Q098,P.S. 098 THE DOUGLASTON SCHOOL,2017,81.8,0.0,P.S. 098 THE DOUGLASTON SCHOOL,2018,67.4,1.0
26Q098,P.S. 098 THE DOUGLASTON SCHOOL,2017,81.8,0.0,P.S. 098 THE DOUGLASTON SCHOOL,2018,94.3,1.0
26Q098,P.S. 098 THE DOUGLASTON SCHOOL,2017,81.8,0.0,P.S. 098 THE DOUGLASTON SCHOOL,2018,82.4,1.0
26Q098,P.S. 098 THE DOUGLASTON SCHOOL,2017,81.8,0.0,P.S. 098 THE DOUGLASTON SCHOOL,2018,68.2,1.0
26Q098,P.S. 098 THE DOUGLASTON SCHOOL,2017,72.5,0.0,P.S. 098 THE DOUGLASTON SCHOOL,2018,97.2,1.0
