DBN,School Name,Grade,Year,Subject,# Level 3+4,% Level 3+4,Full Time,Full Time Plus,Part Time,None
05M197,P.S. 197 JOHN B. RUSSWURM,3,2018,Math,13,27.1,0.0,1.0,0.0,0.0
05M197,P.S. 197 JOHN B. RUSSWURM,4,2018,Math,5,8.9,0.0,1.0,0.0,0.0
05M197,P.S. 197 JOHN B. RUSSWURM,5,2018,Math,4,11.1,0.0,1.0,0.0,0.0
05M197,P.S. 197 JOHN B. RUSSWURM,3,2019,ELA,17,42.5,0.0,1.0,0.0,0.0
05M197,P.S. 197 JOHN B. RUSSWURM,4,2019,ELA,5,11.4,0.0,1.0,0.0,0.0
05M197,P.S. 197 JOHN B. RUSSWURM,5,2019,ELA,2,4.3,0.0,1.0,0.0,0.0
05M197,P.S. 197 JOHN B. RUSSWURM,3,2019,Math,7,17.5,0.0,1.0,0.0,0.0
05M197,P.S. 197 JOHN B. RUSSWURM,4,2019,Math,4,8.7,0.0,1.0,0.0,0.0
05M197,P.S. 197 JOHN B. RUSSWURM,5,2019,Math,1,2.0,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2017,ELA,10,19.2,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2017,ELA,11,16.7,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2017,ELA,7,11.1,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2017,Math,6,12.2,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2017,Math,7,10.4,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2017,Math,11,16.9,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2018,ELA,21,33.3,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2018,ELA,22,46.8,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2018,ELA,10,15.4,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2018,Math,15,22.7,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2018,Math,13,27.1,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2018,Math,9,14.3,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2019,ELA,22,44.0,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2019,ELA,19,32.8,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2019,ELA,13,25.5,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,3,2019,Math,13,25.0,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,4,2019,Math,20,32.8,0.0,1.0,0.0,0.0
05M200,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,5,2019,Math,6,11.1,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,6,2017,ELA,4,8.5,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,7,2017,ELA,14,18.2,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,8,2017,ELA,17,20.7,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,6,2017,Math,2,4.2,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,7,2017,Math,5,6.5,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,8,2017,Math,1,1.3,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,6,2019,ELA,2,10.0,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,7,2019,ELA,4,9.5,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,8,2019,ELA,15,28.8,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,6,2019,Math,1,4.8,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,7,2019,Math,0,0.0,0.0,1.0,0.0,0.0
05M286,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,8,2019,Math,7,36.8,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2017,ELA,16,43.2,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2017,ELA,16,39.0,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2017,ELA,16,43.2,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2017,Math,19,52.8,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2017,Math,9,22.0,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2017,Math,18,48.6,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2018,ELA,17,44.7,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2018,ELA,20,51.3,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2018,ELA,8,21.6,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2018,Math,22,55.0,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2018,Math,19,48.7,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2018,Math,13,35.1,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2019,ELA,24,70.6,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2019,ELA,25,62.5,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2019,ELA,11,31.4,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,3,2019,Math,23,69.7,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,4,2019,Math,20,50.0,0.0,1.0,0.0,0.0
05M318,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,5,2019,Math,16,45.7,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,6,2017,ELA,71,77.2,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,7,2017,ELA,78,88.6,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,8,2017,ELA,89,98.9,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,6,2017,Math,76,82.6,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,7,2017,Math,72,81.8,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,6,2018,ELA,83,96.5,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,7,2018,ELA,75,81.5,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,8,2018,ELA,74,88.1,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,6,2018,Math,82,96.5,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,7,2018,Math,76,82.6,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,6,2019,ELA,76,95.0,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,7,2019,ELA,79,94.0,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,8,2019,ELA,67,84.8,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,6,2019,Math,76,95.0,0.0,1.0,0.0,0.0
05M362,COLUMBIA SECONDARY SCHOOL,7,2019,Math,75,90.4,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,6,2017,ELA,6,6.5,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,7,2017,ELA,14,17.1,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,8,2017,ELA,33,44.0,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,6,2017,Math,4,4.3,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,7,2017,Math,5,6.1,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,8,2017,Math,8,11.3,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,6,2019,ELA,23,27.4,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,7,2019,ELA,12,13.2,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,8,2019,ELA,28,29.8,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,6,2019,Math,11,13.1,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,7,2019,Math,7,7.7,0.0,1.0,0.0,0.0
05M499,FREDERICK DOUGLASS ACADEMY,8,2019,Math,12,12.8,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,6,2017,ELA,4,11.4,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,7,2017,ELA,11,20.4,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,8,2017,ELA,3,5.2,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,6,2017,Math,1,2.7,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,7,2017,Math,6,10.9,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,8,2017,Math,1,1.7,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,6,2018,ELA,2,11.1,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,7,2018,ELA,8,17.4,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,8,2018,ELA,16,26.7,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,6,2018,Math,2,10.0,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,7,2018,Math,3,6.7,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,8,2018,Math,9,15.3,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,6,2019,ELA,3,10.0,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,7,2019,ELA,1,3.7,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,8,2019,ELA,6,10.2,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,6,2019,Math,1,3.4,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,7,2019,Math,2,6.7,0.0,1.0,0.0,0.0
05M514,NEW DESIGN MIDDLE SCHOOL,8,2019,Math,8,12.9,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,3,2017,ELA,13,31.7,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,4,2017,ELA,12,31.6,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,5,2017,ELA,7,23.3,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,3,2017,Math,12,30.0,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,4,2017,Math,11,30.6,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,5,2017,Math,8,26.7,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,3,2018,ELA,32,78.0,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,4,2018,ELA,18,51.4,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,5,2018,ELA,15,45.5,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,6,2018,ELA,7,35.0,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,3,2018,Math,31,75.6,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,4,2018,Math,12,33.3,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,5,2018,Math,14,42.4,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,6,2018,Math,5,25.0,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,3,2019,ELA,22,64.7,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,4,2019,ELA,29,70.7,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,5,2019,ELA,18,64.3,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,6,2019,ELA,21,48.8,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,7,2019,ELA,9,45.0,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,3,2019,Math,21,63.6,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,4,2019,Math,27,62.8,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,5,2019,Math,17,65.4,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,6,2019,Math,14,32.6,0.0,1.0,0.0,0.0
05M517,TEACHERS COLLEGE COMMUNITY SCHOOL,7,2019,Math,6,28.6,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,6,2017,ELA,9,16.7,0.0,0.0,1.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,7,2017,ELA,17,32.1,0.0,0.0,1.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,8,2017,ELA,22,44.9,0.0,0.0,1.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,6,2017,Math,8,14.8,0.0,0.0,1.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,7,2017,Math,3,5.7,0.0,0.0,1.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,8,2017,Math,6,12.2,0.0,0.0,1.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,6,2018,ELA,15,28.3,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,7,2018,ELA,13,24.1,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,8,2018,ELA,24,42.1,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,6,2018,Math,10,18.9,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,7,2018,Math,10,18.2,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,8,2018,Math,15,26.3,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,6,2019,ELA,19,36.5,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,7,2019,ELA,12,22.6,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,8,2019,ELA,21,41.2,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,6,2019,Math,6,11.5,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,7,2019,Math,6,11.3,0.0,1.0,0.0,0.0
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,8,2019,Math,5,9.8,0.0,1.0,0.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,3,2017,ELA,29,26.6,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,4,2017,ELA,16,15.8,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,5,2017,ELA,22,22.2,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,3,2017,Math,33,30.0,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,4,2017,Math,11,10.5,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,5,2017,Math,22,21.6,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,3,2018,ELA,22,29.3,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,4,2018,ELA,33,30.6,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,5,2018,ELA,12,13.5,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,3,2018,Math,33,41.8,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,4,2018,Math,24,21.4,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,5,2018,Math,13,14.4,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,3,2019,ELA,28,47.5,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,4,2019,ELA,23,29.9,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,5,2019,ELA,22,25.0,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,3,2019,Math,37,54.4,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,4,2019,Math,35,42.7,0.0,0.0,1.0,0.0
06M004,P.S. 004 DUKE ELLINGTON,5,2019,Math,41,43.6,0.0,0.0,1.0,0.0
06M005,P.S. 005 ELLEN LURIE,3,2017,ELA,12,21.8,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,4,2017,ELA,14,18.2,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,5,2017,ELA,15,23.4,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,3,2017,Math,21,32.8,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,4,2017,Math,15,17.9,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,5,2017,Math,18,27.3,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,3,2018,ELA,35,32.1,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,4,2018,ELA,15,22.1,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,5,2018,ELA,11,16.4,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,3,2018,Math,39,33.6,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,4,2018,Math,21,28.4,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,5,2018,Math,18,25.7,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,3,2019,ELA,23,27.1,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,4,2019,ELA,32,30.8,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,5,2019,ELA,12,21.8,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,3,2019,Math,28,30.4,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,4,2019,Math,38,35.2,0.0,1.0,0.0,0.0
06M005,P.S. 005 ELLEN LURIE,5,2019,Math,17,27.9,0.0,1.0,0.0,0.0
06M008,P.S. 008 LUIS BELLIARD,3,2017,ELA,14,21.9,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,4,2017,ELA,12,15.6,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,5,2017,ELA,12,16.0,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,3,2017,Math,19,28.8,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,4,2017,Math,13,16.3,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,5,2017,Math,27,33.3,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,3,2018,ELA,24,32.0,0.0,1.0,0.0,0.0
06M008,P.S. 008 LUIS BELLIARD,4,2018,ELA,18,29.5,0.0,1.0,0.0,0.0
06M008,P.S. 008 LUIS BELLIARD,5,2018,ELA,12,16.7,0.0,1.0,0.0,0.0
06M008,P.S. 008 LUIS BELLIARD,3,2018,Math,45,57.7,0.0,1.0,0.0,0.0
06M008,P.S. 008 LUIS BELLIARD,4,2018,Math,27,43.5,0.0,1.0,0.0,0.0
06M008,P.S. 008 LUIS BELLIARD,5,2018,Math,26,34.7,0.0,1.0,0.0,0.0
06M008,P.S. 008 LUIS BELLIARD,3,2019,ELA,21,28.4,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,4,2019,ELA,26,37.1,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,5,2019,ELA,13,25.5,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,3,2019,Math,38,46.3,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,4,2019,Math,36,47.4,0.0,0.0,0.0,1.0
06M008,P.S. 008 LUIS BELLIARD,5,2019,Math,25,43.9,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,3,2017,ELA,11,37.9,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,4,2017,ELA,9,28.1,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,5,2017,ELA,6,20.0,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,6,2017,ELA,2,5.3,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,7,2017,ELA,6,13.3,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,8,2017,ELA,9,22.5,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,3,2017,Math,21,70.0,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,4,2017,Math,6,17.6,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,5,2017,Math,3,9.4,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,6,2017,Math,10,25.0,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,7,2017,Math,0,0.0,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,8,2017,Math,7,16.7,0.0,1.0,0.0,0.0
06M018,P.S. 018 PARK TERRACE,3,2018,ELA,19,45.2,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,4,2018,ELA,9,27.3,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,5,2018,ELA,7,21.9,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,6,2018,ELA,9,25.7,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,7,2018,ELA,7,18.9,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,8,2018,ELA,8,17.4,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,3,2018,Math,32,68.1,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,4,2018,Math,13,38.2,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,5,2018,Math,3,9.1,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,6,2018,Math,8,21.6,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,7,2018,Math,4,11.1,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,8,2018,Math,4,8.5,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,3,2019,ELA,15,42.9,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,4,2019,ELA,14,32.6,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,5,2019,ELA,9,29.0,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,6,2019,ELA,13,23.2,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,7,2019,ELA,4,10.0,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,8,2019,ELA,12,36.4,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,3,2019,Math,18,48.6,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,4,2019,Math,11,23.9,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,5,2019,Math,16,44.4,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,6,2019,Math,11,19.0,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,7,2019,Math,4,9.1,0.0,0.0,0.0,1.0
06M018,P.S. 018 PARK TERRACE,8,2019,Math,12,32.4,0.0,0.0,0.0,1.0
06M028,P.S. 028 WRIGHT BROTHERS,3,2017,ELA,54,48.2,0.0,1.0,0.0,0.0
06M028,P.S. 028 WRIGHT BROTHERS,4,2017,ELA,29,29.6,0.0,1.0,0.0,0.0
06M028,P.S. 028 WRIGHT BROTHERS,5,2017,ELA,16,19.0,0.0,1.0,0.0,0.0
06M028,P.S. 028 WRIGHT BROTHERS,3,2017,Math,55,44.4,0.0,1.0,0.0,0.0
06M028,P.S. 028 WRIGHT BROTHERS,4,2017,Math,34,32.7,0.0,1.0,0.0,0.0
06M028,P.S. 028 WRIGHT BROTHERS,5,2017,Math,19,21.3,0.0,1.0,0.0,0.0
06M028,P.S. 028 WRIGHT BROTHERS,3,2018,ELA,29,32.2,0.0,1.0,0.0,0.0
06M028,P.S. 028 WRIGHT BROTHERS,4,2018,ELA,44,37.0,0.0,1.0,0.0,0.0
06M028,P.S. 028 WRIGHT BROTHERS,5,2018,ELA,18,18.6,0.0,1.0,0.0,0.0
